Order Date,Year,Month,Segment,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity
3/17/2021,2021,March,Corporate,Jackson,Mississippi,South,Office Supplies,Paper,EcoTones Memo Sheets,"19,2",4
3/17/2021,2021,March,Corporate,Jackson,Mississippi,South,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,"39,2",3
3/17/2021,2021,March,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Xerox 1909,"151,95",6
3/18/2021,2021,March,Home Office,Jacksonville,Florida,South,Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,"985,56",4
3/18/2021,2021,March,Home Office,Jacksonville,Florida,South,Technology,Machines,Cisco TelePresence System EX90 Videoconferencing Unit,"27166,18",6
3/18/2021,2021,March,Home Office,Jacksonville,Florida,South,Office Supplies,Paper,Xerox 195,"25,65",4
3/18/2021,2021,March,Home Office,Jacksonville,Florida,South,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,"9,62",3
3/18/2021,2021,March,Home Office,Jacksonville,Florida,South,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock","36,92",2
3/18/2021,2021,March,Home Office,Jacksonville,Florida,South,Office Supplies,Fasteners,Staples,"22,72",3
3/18/2021,2021,March,Home Office,Jacksonville,Florida,South,Furniture,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""","146,82",3
3/18/2021,2021,March,Home Office,San Francisco,California,West,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",1438,10
3/18/2021,2021,March,Home Office,Burbank,California,West,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,"133,2",2
3/18/2021,2021,March,Home Office,Burbank,California,West,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,"1535,96",4
3/18/2021,2021,March,Home Office,Burbank,California,West,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,"2227,43",7
3/19/2021,2021,March,Corporate,Lakeland,Florida,South,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,"388,77",3
3/19/2021,2021,March,Corporate,Lakeland,Florida,South,Office Supplies,Labels,Avery 501,"14,17",4
3/19/2021,2021,March,Corporate,Lakeland,Florida,South,Office Supplies,Storage,Crate-A-Files,"31,39",3
3/19/2021,2021,March,Corporate,Lakeland,Florida,South,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black","40,28",5
3/19/2021,2021,March,Corporate,Lakeland,Florida,South,Furniture,Furnishings,Eldon Wave Desk Accessories,"5,99",3
3/19/2021,2021,March,Corporate,Lakeland,Florida,South,Furniture,Furnishings,Document Clip Frames,"24,02",3
3/19/2021,2021,March,Corporate,Lakeland,Florida,South,Technology,Accessories,"Logitech Wireless Boombox Speaker - portable - wireless, wired","204,29",2
3/21/2021,2021,March,Consumer,Hamilton,Ohio,East,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set","8,89",2
3/21/2021,2021,March,Consumer,Hamilton,Ohio,East,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box","7,26",3
3/21/2021,2021,March,Corporate,Asheville,North Carolina,South,Office Supplies,Storage,Tennsco Commercial Shelving,"19,53",1
3/21/2021,2021,March,Corporate,Springfield,Virginia,South,Technology,Phones,Samsung Galaxy S4 Active,"4199,92",7
3/21/2021,2021,March,Corporate,Springfield,Virginia,South,Office Supplies,Labels,Avery 492,"17,28",5
3/21/2021,2021,March,Corporate,Springfield,Virginia,South,Office Supplies,Paper,Xerox 1919,"147,56",3
3/21/2021,2021,March,Corporate,Springfield,Virginia,South,Office Supplies,Art,American Pencil,"11,18",4
3/21/2021,2021,March,Corporate,Springfield,Virginia,South,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue","147,53",3
3/21/2021,2021,March,Consumer,Knoxville,Tennessee,South,Office Supplies,Labels,Avery 505,"71,04",5
3/21/2021,2021,March,Consumer,Knoxville,Tennessee,South,Furniture,Furnishings,DAX Wood Document Frame,"39,54",3
3/21/2021,2021,March,Consumer,Knoxville,Tennessee,South,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,"262,05",3
3/22/2021,2021,March,Consumer,Greensboro,North Carolina,South,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack","9,17",4
3/22/2021,2021,March,Consumer,Greensboro,North Carolina,South,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,"61,76",5
3/22/2021,2021,March,Corporate,Tucson,Arizona,West,Office Supplies,Paper,Xerox 1951,"89,22",3
3/22/2021,2021,March,Corporate,Tucson,Arizona,West,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,"377,22",3
3/22/2021,2021,March,Consumer,Portage,Indiana,Central,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack","19,54",2
3/23/2021,2021,March,Consumer,Los Angeles,California,West,Office Supplies,Storage,Economy Rollaway Files,"396,48",2
3/23/2021,2021,March,Consumer,Los Angeles,California,West,Technology,Phones,Ooma Telo VoIP Home Phone System,"725,7",6
3/23/2021,2021,March,Consumer,Delray Beach,Florida,South,Office Supplies,Labels,Avery 476,"11,89",3
3/24/2021,2021,March,Consumer,New York City,New York,East,Office Supplies,Paper,Xerox 190,"29,88",5
3/24/2021,2021,March,Consumer,Fresno,California,West,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size","48,58",2
3/25/2021,2021,March,Consumer,New York City,New York,East,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h","440,14",7
3/25/2021,2021,March,Consumer,San Francisco,California,West,Office Supplies,Art,Newell 35,"7,87",2
3/25/2021,2021,March,Consumer,San Francisco,California,West,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils","17,86",2
3/25/2021,2021,March,Consumer,San Francisco,California,West,Technology,Accessories,Imation Swivel Flash Drive USB flash drive - 8 GB,"54,58",4
3/25/2021,2021,March,Consumer,San Francisco,California,West,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack","30,53",6
3/26/2021,2021,March,Corporate,Los Angeles,California,West,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,"79,56",3
3/26/2021,2021,March,Corporate,San Francisco,California,West,Office Supplies,Art,Newell 308,"4,03",2
3/26/2021,2021,March,Corporate,San Francisco,California,West,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,"33,52",4
3/26/2021,2021,March,Corporate,San Francisco,California,West,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,"34,54",2
3/26/2021,2021,March,Consumer,Pomona,California,West,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,"22,5",5
3/28/2021,2021,March,Consumer,Des Moines,Iowa,Central,Office Supplies,Envelopes,Poly String Tie Envelopes,"7,34",3
3/28/2021,2021,March,Consumer,Des Moines,Iowa,Central,Furniture,Tables,Hon 94000 Series Round Tables,"1421,66",4
3/28/2021,2021,March,Home Office,Albuquerque,New Mexico,West,Technology,Phones,AT&T TR1909W,"362,85",3
3/28/2021,2021,March,Home Office,Springfield,Ohio,East,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,"396,71",1
3/29/2021,2021,March,Consumer,Plano,Texas,Central,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,"1069,01",3
3/30/2021,2021,March,Consumer,Long Beach,New York,East,Office Supplies,Art,Peel-Off China Markers,"59,58",5
3/30/2021,2021,March,Corporate,Seattle,Washington,West,Office Supplies,Storage,Sterilite Show Offs Storage Containers,"19,01",3
3/30/2021,2021,March,Corporate,Seattle,Washington,West,Office Supplies,Labels,Avery 490,"53,28",3
3/30/2021,2021,March,Corporate,New York City,New York,East,Office Supplies,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2","12,6",5
3/30/2021,2021,March,Consumer,San Francisco,California,West,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,"246,8",2
3/30/2021,2021,March,Home Office,Brownsville,Texas,Central,Office Supplies,Envelopes,Airmail Envelopes,"402,86",5
3/30/2021,2021,March,Home Office,Brownsville,Texas,Central,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,"302,33",7
3/30/2021,2021,March,Home Office,Brownsville,Texas,Central,Furniture,Chairs,"Global Stack Chair without Arms, Black","152,76",7
3/30/2021,2021,March,Consumer,Apple Valley,Minnesota,Central,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,"155,16",2
3/31/2021,2021,March,Consumer,San Francisco,California,West,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,"808,28",2
3/31/2021,2021,March,Consumer,San Francisco,California,West,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,"63,58",2
3/31/2021,2021,March,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,Avery Round Ring Poly Binders,"1,02",1
3/31/2021,2021,March,Consumer,Chicago,Illinois,Central,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,"9,76",7
3/31/2021,2021,March,Consumer,Chicago,Illinois,Central,Technology,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ,"95,98",2
3/31/2021,2021,March,Corporate,Miami,Florida,South,Office Supplies,Binders,Avery Hole Reinforcements,"2,24",1
3/31/2021,2021,March,Consumer,Tampa,Florida,South,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black","1350,59",7
3/31/2021,2021,March,Consumer,Tampa,Florida,South,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,"15,17",5
3/31/2021,2021,March,Consumer,Tampa,Florida,South,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box","4,84",2
4/1/2021,2021,April,Consumer,Vallejo,California,West,Office Supplies,Labels,Avery 490,"35,52",2
4/1/2021,2021,April,Consumer,Vallejo,California,West,Office Supplies,Binders,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""","20,51",4
4/1/2021,2021,April,Corporate,Revere,Massachusetts,East,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,"80,35",4
4/1/2021,2021,April,Corporate,Revere,Massachusetts,East,Office Supplies,Binders,Zipper Ring Binder Pockets,"7,49",2
4/2/2021,2021,April,Consumer,Athens,Georgia,South,Office Supplies,Paper,Xerox 1990,"19,01",3
4/2/2021,2021,April,Consumer,Athens,Georgia,South,Technology,Phones,Motorola Droid Maxx,"1259,92",7
4/2/2021,2021,April,Consumer,Athens,Georgia,South,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,"185,88",5
4/2/2021,2021,April,Consumer,Houston,Texas,Central,Office Supplies,Paper,Xerox 1898,"32,06",5
4/2/2021,2021,April,Consumer,Houston,Texas,Central,Office Supplies,Paper,Xerox 1947,"40,19",7
4/2/2021,2021,April,Corporate,Virginia Beach,Virginia,South,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,"213,22",2
4/3/2021,2021,April,Corporate,Los Angeles,California,West,Office Supplies,Envelopes,Staple envelope,"13,39",2
4/3/2021,2021,April,Corporate,Los Angeles,California,West,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,"74,77",3
4/3/2021,2021,April,Corporate,Los Angeles,California,West,Technology,Accessories,Logitech G600 MMO Gaming Mouse,"191,98",2
4/4/2021,2021,April,Home Office,San Francisco,California,West,Office Supplies,Labels,Avery 518,"22,68",6
4/4/2021,2021,April,Consumer,Detroit,Michigan,Central,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,"6,56",1
4/4/2021,2021,April,Consumer,Detroit,Michigan,Central,Office Supplies,Art,Newell 319,"95,23",4
4/4/2021,2021,April,Corporate,Los Angeles,California,West,Office Supplies,Binders,Avery Non-Stick Binders,"8,62",2
4/4/2021,2021,April,Corporate,Lafayette,Louisiana,South,Office Supplies,Storage,Safco Commercial Shelving,"279,06",5
4/4/2021,2021,April,Corporate,Lafayette,Louisiana,South,Technology,Accessories,Logitech Wireless Marathon Mouse M705,"119,98",2
4/4/2021,2021,April,Corporate,Lafayette,Louisiana,South,Office Supplies,Paper,Xerox 209,"23,33",3
4/4/2021,2021,April,Corporate,Lafayette,Louisiana,South,Office Supplies,Paper,Xerox 1966,"15,55",2
4/5/2021,2021,April,Home Office,New York City,New York,East,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box","66,58",1
4/5/2021,2021,April,Corporate,Alexandria,Virginia,South,Office Supplies,Art,Crayola Colored Pencils,"27,55",7
4/5/2021,2021,April,Corporate,Alexandria,Virginia,South,Technology,Phones,AT&T CL82213,"34,79",1
4/5/2021,2021,April,Corporate,Alexandria,Virginia,South,Office Supplies,Paper,Xerox 1957,"15,55",2
4/5/2021,2021,April,Corporate,Alexandria,Virginia,South,Office Supplies,Art,Newell 321,"27,55",7
4/5/2021,2021,April,Corporate,Alexandria,Virginia,South,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,"4996,86",5
4/5/2021,2021,April,Corporate,Decatur,Illinois,Central,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black","59,56",4
4/5/2021,2021,April,Corporate,Decatur,Illinois,Central,Office Supplies,Storage,Adjustable Personal File Tote,"62,52",4
4/5/2021,2021,April,Consumer,Dearborn Heights,Michigan,Central,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,"32,04",2
4/5/2021,2021,April,Consumer,Dearborn Heights,Michigan,Central,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg","48,24",5
4/5/2021,2021,April,Consumer,Dearborn Heights,Michigan,Central,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set","16,67",3
4/5/2021,2021,April,Consumer,Dearborn Heights,Michigan,Central,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,"827,78",6
4/5/2021,2021,April,Corporate,Richmond,Kentucky,South,Office Supplies,Binders,Ibico Standard Transparent Covers,"138,43",7
4/6/2021,2021,April,Corporate,Lancaster,Pennsylvania,East,Office Supplies,Binders,Large Capacity Hanging Post Binders,"53,89",6
4/6/2021,2021,April,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,"12,36",1
4/6/2021,2021,April,Home Office,Philadelphia,Pennsylvania,East,Furniture,Tables,KI Adjustable-Height Table,"185,72",3
4/6/2021,2021,April,Home Office,Philadelphia,Pennsylvania,East,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,"140,14",2
4/6/2021,2021,April,Corporate,Seattle,Washington,West,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base","784,26",3
4/6/2021,2021,April,Corporate,Seattle,Washington,West,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,"40,68",2
4/6/2021,2021,April,Corporate,Los Angeles,California,West,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,"110,35",2
4/6/2021,2021,April,Corporate,Los Angeles,California,West,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,"39,73",7
4/6/2021,2021,April,Corporate,Los Angeles,California,West,Office Supplies,Paper,Xerox 211,"23,33",3
4/6/2021,2021,April,Corporate,Los Angeles,California,West,Office Supplies,Paper,Xerox 194,"66,58",1
4/6/2021,2021,April,Corporate,Los Angeles,California,West,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,"85,14",3
4/6/2021,2021,April,Corporate,Los Angeles,California,West,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets","78,68",2
4/6/2021,2021,April,Corporate,Los Angeles,California,West,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,"359,96",3
4/7/2021,2021,April,Consumer,Mobile,Alabama,South,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke","10,75",2
4/7/2021,2021,April,Corporate,Columbia,South Carolina,South,Technology,Phones,AT&T TR1909W,"755,94",5
4/7/2021,2021,April,Corporate,Columbia,South Carolina,South,Office Supplies,Paper,Xerox 1945,"147,56",3
4/7/2021,2021,April,Home Office,Marietta,Georgia,South,Office Supplies,Paper,Xerox 226,"69,98",9
4/7/2021,2021,April,Home Office,Marietta,Georgia,South,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,"241,16",3
4/8/2021,2021,April,Corporate,Glendale,Arizona,West,Office Supplies,Fasteners,Binder Clips by OIC,"2,84",2
4/8/2021,2021,April,Corporate,Glendale,Arizona,West,Office Supplies,Paper,Things To Do Today Spiral Book,"22,81",3
4/8/2021,2021,April,Corporate,Decatur,Alabama,South,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine","1459,1",8
4/8/2021,2021,April,Home Office,Chandler,Arizona,West,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes","59,75",8
4/8/2021,2021,April,Home Office,Concord,California,West,Furniture,Tables,Bevis 36 x 72 Conference Tables,"119,51",1
4/8/2021,2021,April,Home Office,Concord,California,West,Technology,Accessories,Logitech Wireless Headset h800,"479,95",4
4/8/2021,2021,April,Consumer,Toledo,Ohio,East,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,"206,53",1
4/11/2021,2021,April,Consumer,Miami,Florida,South,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long","8,29",3
4/11/2021,2021,April,Consumer,Miami,Florida,South,Technology,Accessories,Logitech Wireless Gaming Headset G930,"460,77",3
4/11/2021,2021,April,Consumer,Miami,Florida,South,Office Supplies,Paper,Xerox 224,"12,44",2
4/11/2021,2021,April,Consumer,Miami,Florida,South,Technology,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac,"403,13",7
4/11/2021,2021,April,Consumer,Lewiston,Idaho,West,Office Supplies,Binders,GBC Personal VeloBind Strips,"11,5",1
4/11/2021,2021,April,Home Office,Austin,Texas,Central,Technology,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker,"910,02",6
4/11/2021,2021,April,Consumer,Great Falls,Montana,West,Office Supplies,Storage,Eldon Simplefile Box Office,"104,5",7
4/11/2021,2021,April,Consumer,Great Falls,Montana,West,Technology,Phones,AT&T SB67148 SynJ,"126,7",2
4/11/2021,2021,April,Consumer,Great Falls,Montana,West,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,"260,93",6
4/12/2021,2021,April,Corporate,Redondo Beach,California,West,Technology,Phones,Pyle PMP37LED,"1290,11",14
4/12/2021,2021,April,Corporate,Redondo Beach,California,West,Technology,Phones,AT&T 1080 Corded phone,"526,04",4
4/12/2021,2021,April,Corporate,Redondo Beach,California,West,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,"21,71",7
